DAY_KEY,DAY_DATE,MONTH_KEY,CURRENT_MONTH,MONTH_NUMBER,QUARTER_KEY,CURRENT_QUARTER,CURRENT_YEAR,CPO_YEAR,DAY_OF_WEEK,DAY_OF_MONTH,DAYS_IN_MONTH,DAY_OF_YEAR,WEEK_OF_MONTH,WEEK_OF_QUARTER,WEEK_OF_YEAR,MONTH_EN,WEEKDAY_EN,MONTH_DE,WEEKDAY_DE,MONTH_FR,WEEKDAY_FR,MONTH_JA,WEEKDAY_JA,MONTH_CS,WEEKDAY_CS,MONTH_DA,WEEKDAY_DA,MONTH_EL,WEEKDAY_EL,MONTH_ES,WEEKDAY_ES,MONTH_FI,WEEKDAY_FI,MONTH_HU,WEEKDAY_HU,MONTH_ID,WEEKDAY_ID,MONTH_IT,WEEKDAY_IT,MONTH_KO,WEEKDAY_KO,MONTH_MS,WEEKDAY_MS,MONTH_NL,WEEKDAY_NL,MONTH_NO,WEEKDAY_NO,MONTH_PL,WEEKDAY_PL,MONTH_PT,WEEKDAY_PT,MONTH_RU,WEEKDAY_RU,MONTH_SC,WEEKDAY_SC,MONTH_SV,WEEKDAY_SV,MONTH_TC,WEEKDAY_TC,MONTH_TH,WEEKDAY_TH
20121203,2012-12-03 00:00:00.0,201212,12,36,20124,4,2012,2015,2,3,31,338,2,10,49,December,Monday,Dezember,Montag,Décembre,Lundi,12 月,月曜日,Prosinec,Pondělí,December,Mandag,Δεκέμβριος,Δευτέρα,Diciembre,Lunes,Joulukuu,maanantai,December,Hétfő,Desember,Senin,Dicembre,Lunedì,12월,월요일,Disember,Isnin,december,maandag,Desember,Mandag,Grudzień,poniedziałek,Dezembro,Segunda-feira,Декабрь,Понедельник,十二月,星期一,December,Måndag,十二月,星期一,ธันวาคม,จันทร์
20121204,2012-12-04 00:00:00.0,201212,12,36,20124,4,2012,2015,3,4,31,339,2,10,49,December,Tuesday,Dezember,Dienstag,Décembre,Mardi,12 月,火曜日,Prosinec,Úterý,December,Tirsdag,Δεκέμβριος,Τρίτη,Diciembre,Martes,Joulukuu,tiistai,December,Kedd,Desember,Selasa,Dicembre,Martedì,12월,화요일,Disember,Selasa,december,dinsdag,Desember,Tirsdag,Grudzień,wtorek,Dezembro,Terça-feira,Декабрь,Вторник,十二月,星期二,December,Tisdag,十二月,星期二,ธันวาคม,อังคาร
20121205,2012-12-05 00:00:00.0,201212,12,36,20124,4,2012,2015,4,5,31,340,2,10,49,December,Wednesday,Dezember,Mittwoch,Décembre,Mercredi,12 月,水曜日,Prosinec,Středa,December,Onsdag,Δεκέμβριος,Τετάρτη,Diciembre,Miércoles,Joulukuu,keskiviikko,December,Szerda,Desember,Rabu,Dicembre,Mercoledì,12월,수요일,Disember,Rabu,december,woensdag,Desember,Onsdag,Grudzień,środa,Dezembro,Quarta-feira,Декабрь,Среда,十二月,星期三,December,Onsdag,十二月,星期三,ธันวาคม,พุธ
20121206,2012-12-06 00:00:00.0,201212,12,36,20124,4,2012,2015,5,6,31,341,2,10,49,December,Thursday,Dezember,Donnerstag,Décembre,Jeudi,12 月,木曜日,Prosinec,Čtvrtek,December,Torsdag,Δεκέμβριος,Πέμπτη,Diciembre,Jueves,Joulukuu,torstai,December,Csütörtök,Desember,Kamis,Dicembre,Giovedì,12월,목요일,Disember,Khamis,december,donderdag,Desember,Torsdag,Grudzień,czwartek,Dezembro,Quinta-feira,Декабрь,Четверг,十二月,星期四,December,Torsdag,十二月,星期四,ธันวาคม,พฤหัสบดี
20121207,2012-12-07 00:00:00.0,201212,12,36,20124,4,2012,2015,6,7,31,342,2,10,49,December,Friday,Dezember,Freitag,Décembre,Vendredi,12 月,金曜日,Prosinec,Pátek,December,Fredag,Δεκέμβριος,Παρασκευή,Diciembre,Viernes,Joulukuu,perjantai,December,Péntek,Desember,Jumat,Dicembre,Venerdì,12월,금요일,Disember,Jumaat,december,vrijdag,Desember,Fredag,Grudzień,piątek,Dezembro,Sexta-feira,Декабрь,Пятница,十二月,星期五,December,Fredag,十二月,星期五,ธันวาคม,ศุกร์
20121208,2012-12-08 00:00:00.0,201212,12,36,20124,4,2012,2015,7,8,31,343,2,10,49,December,Saturday,Dezember,Samstag,Décembre,Samedi,12 月,土曜日,Prosinec,Sobota,December,Lørdag,Δεκέμβριος,Σάββατο,Diciembre,Sábado,Joulukuu,lauantai,December,Szombat,Desember,Sabtu,Dicembre,Sabato,12월,토요일,Disember,Sabtu,december,zaterdag,Desember,Lørdag,Grudzień,sobota,Dezembro,Sábado,Декабрь,Суббота,十二月,星期六,December,Lördag,十二月,星期六,ธันวาคม,เสาร์
20121209,2012-12-09 00:00:00.0,201212,12,36,20124,4,2012,2015,1,9,31,344,3,11,50,December,Sunday,Dezember,Sonntag,Décembre,Dimanche,12 月,日曜日,Prosinec,Neděle,December,Søndag,Δεκέμβριος,Κυριακή,Diciembre,Domingo,Joulukuu,sunnuntai,December,Vasárnap,Desember,Minggu,Dicembre,Domenica,12월,일요일,Disember,Ahad,december,zondag,Desember,Søndag,Grudzień,niedziela,Dezembro,Domingo,Декабрь,Воскресенье,十二月,星期日,December,Söndag,十二月,星期日,ธันวาคม,อาทิตย์
20121210,2012-12-10 00:00:00.0,201212,12,36,20124,4,2012,2015,2,10,31,345,3,11,50,December,Monday,Dezember,Montag,Décembre,Lundi,12 月,月曜日,Prosinec,Pondělí,December,Mandag,Δεκέμβριος,Δευτέρα,Diciembre,Lunes,Joulukuu,maanantai,December,Hétfő,Desember,Senin,Dicembre,Lunedì,12월,월요일,Disember,Isnin,december,maandag,Desember,Mandag,Grudzień,poniedziałek,Dezembro,Segunda-feira,Декабрь,Понедельник,十二月,星期一,December,Måndag,十二月,星期一,ธันวาคม,จันทร์
20121211,2012-12-11 00:00:00.0,201212,12,36,20124,4,2012,2015,3,11,31,346,3,11,50,December,Tuesday,Dezember,Dienstag,Décembre,Mardi,12 月,火曜日,Prosinec,Úterý,December,Tirsdag,Δεκέμβριος,Τρίτη,Diciembre,Martes,Joulukuu,tiistai,December,Kedd,Desember,Selasa,Dicembre,Martedì,12월,화요일,Disember,Selasa,december,dinsdag,Desember,Tirsdag,Grudzień,wtorek,Dezembro,Terça-feira,Декабрь,Вторник,十二月,星期二,December,Tisdag,十二月,星期二,ธันวาคม,อังคาร
20121212,2012-12-12 00:00:00.0,201212,12,36,20124,4,2012,2015,4,12,31,347,3,11,50,December,Wednesday,Dezember,Mittwoch,Décembre,Mercredi,12 月,水曜日,Prosinec,Středa,December,Onsdag,Δεκέμβριος,Τετάρτη,Diciembre,Miércoles,Joulukuu,keskiviikko,December,Szerda,Desember,Rabu,Dicembre,Mercoledì,12월,수요일,Disember,Rabu,december,woensdag,Desember,Onsdag,Grudzień,środa,Dezembro,Quarta-feira,Декабрь,Среда,十二月,星期三,December,Onsdag,十二月,星期三,ธันวาคม,พุธ
20121213,2012-12-13 00:00:00.0,201212,12,36,20124,4,2012,2015,5,13,31,348,3,11,50,December,Thursday,Dezember,Donnerstag,Décembre,Jeudi,12 月,木曜日,Prosinec,Čtvrtek,December,Torsdag,Δεκέμβριος,Πέμπτη,Diciembre,Jueves,Joulukuu,torstai,December,Csütörtök,Desember,Kamis,Dicembre,Giovedì,12월,목요일,Disember,Khamis,december,donderdag,Desember,Torsdag,Grudzień,czwartek,Dezembro,Quinta-feira,Декабрь,Четверг,十二月,星期四,December,Torsdag,十二月,星期四,ธันวาคม,พฤหัสบดี
20121214,2012-12-14 00:00:00.0,201212,12,36,20124,4,2012,2015,6,14,31,349,3,11,50,December,Friday,Dezember,Freitag,Décembre,Vendredi,12 月,金曜日,Prosinec,Pátek,December,Fredag,Δεκέμβριος,Παρασκευή,Diciembre,Viernes,Joulukuu,perjantai,December,Péntek,Desember,Jumat,Dicembre,Venerdì,12월,금요일,Disember,Jumaat,december,vrijdag,Desember,Fredag,Grudzień,piątek,Dezembro,Sexta-feira,Декабрь,Пятница,十二月,星期五,December,Fredag,十二月,星期五,ธันวาคม,ศุกร์
20121215,2012-12-15 00:00:00.0,201212,12,36,20124,4,2012,2015,7,15,31,350,3,11,50,December,Saturday,Dezember,Samstag,Décembre,Samedi,12 月,土曜日,Prosinec,Sobota,December,Lørdag,Δεκέμβριος,Σάββατο,Diciembre,Sábado,Joulukuu,lauantai,December,Szombat,Desember,Sabtu,Dicembre,Sabato,12월,토요일,Disember,Sabtu,december,zaterdag,Desember,Lørdag,Grudzień,sobota,Dezembro,Sábado,Декабрь,Суббота,十二月,星期六,December,Lördag,十二月,星期六,ธันวาคม,เสาร์
20121216,2012-12-16 00:00:00.0,201212,12,36,20124,4,2012,2015,1,16,31,351,4,12,51,December,Sunday,Dezember,Sonntag,Décembre,Dimanche,12 月,日曜日,Prosinec,Neděle,December,Søndag,Δεκέμβριος,Κυριακή,Diciembre,Domingo,Joulukuu,sunnuntai,December,Vasárnap,Desember,Minggu,Dicembre,Domenica,12월,일요일,Disember,Ahad,december,zondag,Desember,Søndag,Grudzień,niedziela,Dezembro,Domingo,Декабрь,Воскресенье,十二月,星期日,December,Söndag,十二月,星期日,ธันวาคม,อาทิตย์
20121217,2012-12-17 00:00:00.0,201212,12,36,20124,4,2012,2015,2,17,31,352,4,12,51,December,Monday,Dezember,Montag,Décembre,Lundi,12 月,月曜日,Prosinec,Pondělí,December,Mandag,Δεκέμβριος,Δευτέρα,Diciembre,Lunes,Joulukuu,maanantai,December,Hétfő,Desember,Senin,Dicembre,Lunedì,12월,월요일,Disember,Isnin,december,maandag,Desember,Mandag,Grudzień,poniedziałek,Dezembro,Segunda-feira,Декабрь,Понедельник,十二月,星期一,December,Måndag,十二月,星期一,ธันวาคม,จันทร์
20121218,2012-12-18 00:00:00.0,201212,12,36,20124,4,2012,2015,3,18,31,353,4,12,51,December,Tuesday,Dezember,Dienstag,Décembre,Mardi,12 月,火曜日,Prosinec,Úterý,December,Tirsdag,Δεκέμβριος,Τρίτη,Diciembre,Martes,Joulukuu,tiistai,December,Kedd,Desember,Selasa,Dicembre,Martedì,12월,화요일,Disember,Selasa,december,dinsdag,Desember,Tirsdag,Grudzień,wtorek,Dezembro,Terça-feira,Декабрь,Вторник,十二月,星期二,December,Tisdag,十二月,星期二,ธันวาคม,อังคาร
20121219,2012-12-19 00:00:00.0,201212,12,36,20124,4,2012,2015,4,19,31,354,4,12,51,December,Wednesday,Dezember,Mittwoch,Décembre,Mercredi,12 月,水曜日,Prosinec,Středa,December,Onsdag,Δεκέμβριος,Τετάρτη,Diciembre,Miércoles,Joulukuu,keskiviikko,December,Szerda,Desember,Rabu,Dicembre,Mercoledì,12월,수요일,Disember,Rabu,december,woensdag,Desember,Onsdag,Grudzień,środa,Dezembro,Quarta-feira,Декабрь,Среда,十二月,星期三,December,Onsdag,十二月,星期三,ธันวาคม,พุธ
20121220,2012-12-20 00:00:00.0,201212,12,36,20124,4,2012,2015,5,20,31,355,4,12,51,December,Thursday,Dezember,Donnerstag,Décembre,Jeudi,12 月,木曜日,Prosinec,Čtvrtek,December,Torsdag,Δεκέμβριος,Πέμπτη,Diciembre,Jueves,Joulukuu,torstai,December,Csütörtök,Desember,Kamis,Dicembre,Giovedì,12월,목요일,Disember,Khamis,december,donderdag,Desember,Torsdag,Grudzień,czwartek,Dezembro,Quinta-feira,Декабрь,Четверг,十二月,星期四,December,Torsdag,十二月,星期四,ธันวาคม,พฤหัสบดี
20121221,2012-12-21 00:00:00.0,201212,12,36,20124,4,2012,2015,6,21,31,356,4,12,51,December,Friday,Dezember,Freitag,Décembre,Vendredi,12 月,金曜日,Prosinec,Pátek,December,Fredag,Δεκέμβριος,Παρασκευή,Diciembre,Viernes,Joulukuu,perjantai,December,Péntek,Desember,Jumat,Dicembre,Venerdì,12월,금요일,Disember,Jumaat,december,vrijdag,Desember,Fredag,Grudzień,piątek,Dezembro,Sexta-feira,Декабрь,Пятница,十二月,星期五,December,Fredag,十二月,星期五,ธันวาคม,ศุกร์
20121222,2012-12-22 00:00:00.0,201212,12,36,20124,4,2012,2015,7,22,31,357,4,12,51,December,Saturday,Dezember,Samstag,Décembre,Samedi,12 月,土曜日,Prosinec,Sobota,December,Lørdag,Δεκέμβριος,Σάββατο,Diciembre,Sábado,Joulukuu,lauantai,December,Szombat,Desember,Sabtu,Dicembre,Sabato,12월,토요일,Disember,Sabtu,december,zaterdag,Desember,Lørdag,Grudzień,sobota,Dezembro,Sábado,Декабрь,Суббота,十二月,星期六,December,Lördag,十二月,星期六,ธันวาคม,เสาร์
20121223,2012-12-23 00:00:00.0,201212,12,36,20124,4,2012,2015,1,23,31,358,5,13,52,December,Sunday,Dezember,Sonntag,Décembre,Dimanche,12 月,日曜日,Prosinec,Neděle,December,Søndag,Δεκέμβριος,Κυριακή,Diciembre,Domingo,Joulukuu,sunnuntai,December,Vasárnap,Desember,Minggu,Dicembre,Domenica,12월,일요일,Disember,Ahad,december,zondag,Desember,Søndag,Grudzień,niedziela,Dezembro,Domingo,Декабрь,Воскресенье,十二月,星期日,December,Söndag,十二月,星期日,ธันวาคม,อาทิตย์
20121224,2012-12-24 00:00:00.0,201212,12,36,20124,4,2012,2015,2,24,31,359,5,13,52,December,Monday,Dezember,Montag,Décembre,Lundi,12 月,月曜日,Prosinec,Pondělí,December,Mandag,Δεκέμβριος,Δευτέρα,Diciembre,Lunes,Joulukuu,maanantai,December,Hétfő,Desember,Senin,Dicembre,Lunedì,12월,월요일,Disember,Isnin,december,maandag,Desember,Mandag,Grudzień,poniedziałek,Dezembro,Segunda-feira,Декабрь,Понедельник,十二月,星期一,December,Måndag,十二月,星期一,ธันวาคม,จันทร์
20121225,2012-12-25 00:00:00.0,201212,12,36,20124,4,2012,2015,3,25,31,360,5,13,52,December,Tuesday,Dezember,Dienstag,Décembre,Mardi,12 月,火曜日,Prosinec,Úterý,December,Tirsdag,Δεκέμβριος,Τρίτη,Diciembre,Martes,Joulukuu,tiistai,December,Kedd,Desember,Selasa,Dicembre,Martedì,12월,화요일,Disember,Selasa,december,dinsdag,Desember,Tirsdag,Grudzień,wtorek,Dezembro,Terça-feira,Декабрь,Вторник,十二月,星期二,December,Tisdag,十二月,星期二,ธันวาคม,อังคาร
20121226,2012-12-26 00:00:00.0,201212,12,36,20124,4,2012,2015,4,26,31,361,5,13,52,December,Wednesday,Dezember,Mittwoch,Décembre,Mercredi,12 月,水曜日,Prosinec,Středa,December,Onsdag,Δεκέμβριος,Τετάρτη,Diciembre,Miércoles,Joulukuu,keskiviikko,December,Szerda,Desember,Rabu,Dicembre,Mercoledì,12월,수요일,Disember,Rabu,december,woensdag,Desember,Onsdag,Grudzień,środa,Dezembro,Quarta-feira,Декабрь,Среда,十二月,星期三,December,Onsdag,十二月,星期三,ธันวาคม,พุธ
20121227,2012-12-27 00:00:00.0,201212,12,36,20124,4,2012,2015,5,27,31,362,5,13,52,December,Thursday,Dezember,Donnerstag,Décembre,Jeudi,12 月,木曜日,Prosinec,Čtvrtek,December,Torsdag,Δεκέμβριος,Πέμπτη,Diciembre,Jueves,Joulukuu,torstai,December,Csütörtök,Desember,Kamis,Dicembre,Giovedì,12월,목요일,Disember,Khamis,december,donderdag,Desember,Torsdag,Grudzień,czwartek,Dezembro,Quinta-feira,Декабрь,Четверг,十二月,星期四,December,Torsdag,十二月,星期四,ธันวาคม,พฤหัสบดี
20121228,2012-12-28 00:00:00.0,201212,12,36,20124,4,2012,2015,6,28,31,363,5,13,52,December,Friday,Dezember,Freitag,Décembre,Vendredi,12 月,金曜日,Prosinec,Pátek,December,Fredag,Δεκέμβριος,Παρασκευή,Diciembre,Viernes,Joulukuu,perjantai,December,Péntek,Desember,Jumat,Dicembre,Venerdì,12월,금요일,Disember,Jumaat,december,vrijdag,Desember,Fredag,Grudzień,piątek,Dezembro,Sexta-feira,Декабрь,Пятница,十二月,星期五,December,Fredag,十二月,星期五,ธันวาคม,ศุกร์
20121229,2012-12-29 00:00:00.0,201212,12,36,20124,4,2012,2015,7,29,31,364,5,13,52,December,Saturday,Dezember,Samstag,Décembre,Samedi,12 月,土曜日,Prosinec,Sobota,December,Lørdag,Δεκέμβριος,Σάββατο,Diciembre,Sábado,Joulukuu,lauantai,December,Szombat,Desember,Sabtu,Dicembre,Sabato,12월,토요일,Disember,Sabtu,december,zaterdag,Desember,Lørdag,Grudzień,sobota,Dezembro,Sábado,Декабрь,Суббота,十二月,星期六,December,Lördag,十二月,星期六,ธันวาคม,เสาร์
20121230,2012-12-30 00:00:00.0,201212,12,36,20124,4,2012,2015,1,30,31,365,6,14,53,December,Sunday,Dezember,Sonntag,Décembre,Dimanche,12 月,日曜日,Prosinec,Neděle,December,Søndag,Δεκέμβριος,Κυριακή,Diciembre,Domingo,Joulukuu,sunnuntai,December,Vasárnap,Desember,Minggu,Dicembre,Domenica,12월,일요일,Disember,Ahad,december,zondag,Desember,Søndag,Grudzień,niedziela,Dezembro,Domingo,Декабрь,Воскресенье,十二月,星期日,December,Söndag,十二月,星期日,ธันวาคม,อาทิตย์
20121231,2012-12-31 00:00:00.0,201212,12,36,20124,4,2012,2015,2,31,31,366,6,14,53,December,Monday,Dezember,Montag,Décembre,Lundi,12 月,月曜日,Prosinec,Pondělí,December,Mandag,Δεκέμβριος,Δευτέρα,Diciembre,Lunes,Joulukuu,maanantai,December,Hétfő,Desember,Senin,Dicembre,Lunedì,12월,월요일,Disember,Isnin,december,maandag,Desember,Mandag,Grudzień,poniedziałek,Dezembro,Segunda-feira,Декабрь,Понедельник,十二月,星期一,December,Måndag,十二月,星期一,ธันวาคม,จันทร์
20130000,,201300,0,0,20130,0,2013,2016,0,0,0,0,0,0,0,Opening balance,Unspecified,Eröffnungsbilanz,Unbestimmt,Solde d'ouverture,Non défini,開始残高,指定なし,Počáteční zůstatek,Neurčeno,Primosaldo,Uspecificeret,Υπόλοιπο έναρξης,Μη καθορισμένο,Saldo de apertura,Sin especificar,Alkusaldo,Määrittämätön,Nyitóegyenleg,Nem meghatározott,Saldo pembukaan,Tidak ditetapkan,Saldo d'apertura,Non specificato,기초 잔액,명시되지 않음,Baki mula,Tidak ditentukan,Openingssaldo,Ongespecificeerd,Inngående saldo,Uspesifisert,Bilans otwarcia,Nieokreślone,Saldo de abertura,Não especificado,Начальное сальдо,Не задано,期初余额,未指定,Ingående balans,Ospecificerad,期初結餘,未指定,ยอดยกมา,ไม่ระบุ
20130101,2013-01-01 00:00:00.0,201301,1,37,20131,1,2013,2016,3,1,31,1,1,1,1,January,Tuesday,Januar,Dienstag,Janvier,Mardi,1 月,火曜日,Leden,Úterý,Januar,Tirsdag,Ιανουάριος,Τρίτη,Enero,Martes,Tammikuu,tiistai,Január,Kedd,Januari,Selasa,Gennaio,Martedì,1월,화요일,Januari,Selasa,januari,dinsdag,Januar,Tirsdag,Styczeń,wtorek,Janeiro,Terça-feira,Январь,Вторник,一月,星期二,Januari,Tisdag,一月,星期二,มกราคม,อังคาร
20130102,2013-01-02 00:00:00.0,201301,1,37,20131,1,2013,2016,4,2,31,2,1,1,1,January,Wednesday,Januar,Mittwoch,Janvier,Mercredi,1 月,水曜日,Leden,Středa,Januar,Onsdag,Ιανουάριος,Τετάρτη,Enero,Miércoles,Tammikuu,keskiviikko,Január,Szerda,Januari,Rabu,Gennaio,Mercoledì,1월,수요일,Januari,Rabu,januari,woensdag,Januar,Onsdag,Styczeń,środa,Janeiro,Quarta-feira,Январь,Среда,一月,星期三,Januari,Onsdag,一月,星期三,มกราคม,พุธ
20130103,2013-01-03 00:00:00.0,201301,1,37,20131,1,2013,2016,5,3,31,3,1,1,1,January,Thursday,Januar,Donnerstag,Janvier,Jeudi,1 月,木曜日,Leden,Čtvrtek,Januar,Torsdag,Ιανουάριος,Πέμπτη,Enero,Jueves,Tammikuu,torstai,Január,Csütörtök,Januari,Kamis,Gennaio,Giovedì,1월,목요일,Januari,Khamis,januari,donderdag,Januar,Torsdag,Styczeń,czwartek,Janeiro,Quinta-feira,Январь,Четверг,一月,星期四,Januari,Torsdag,一月,星期四,มกราคม,พฤหัสบดี
20130104,2013-01-04 00:00:00.0,201301,1,37,20131,1,2013,2016,6,4,31,4,1,1,1,January,Friday,Januar,Freitag,Janvier,Vendredi,1 月,金曜日,Leden,Pátek,Januar,Fredag,Ιανουάριος,Παρασκευή,Enero,Viernes,Tammikuu,perjantai,Január,Péntek,Januari,Jumat,Gennaio,Venerdì,1월,금요일,Januari,Jumaat,januari,vrijdag,Januar,Fredag,Styczeń,piątek,Janeiro,Sexta-feira,Январь,Пятница,一月,星期五,Januari,Fredag,一月,星期五,มกราคม,ศุกร์
20130105,2013-01-05 00:00:00.0,201301,1,37,20131,1,2013,2016,7,5,31,5,1,1,1,January,Saturday,Januar,Samstag,Janvier,Samedi,1 月,土曜日,Leden,Sobota,Januar,Lørdag,Ιανουάριος,Σάββατο,Enero,Sábado,Tammikuu,lauantai,Január,Szombat,Januari,Sabtu,Gennaio,Sabato,1월,토요일,Januari,Sabtu,januari,zaterdag,Januar,Lørdag,Styczeń,sobota,Janeiro,Sábado,Январь,Суббота,一月,星期六,Januari,Lördag,一月,星期六,มกราคม,เสาร์
20130106,2013-01-06 00:00:00.0,201301,1,37,20131,1,2013,2016,1,6,31,6,2,2,2,January,Sunday,Januar,Sonntag,Janvier,Dimanche,1 月,日曜日,Leden,Neděle,Januar,Søndag,Ιανουάριος,Κυριακή,Enero,Domingo,Tammikuu,sunnuntai,Január,Vasárnap,Januari,Minggu,Gennaio,Domenica,1월,일요일,Januari,Ahad,januari,zondag,Januar,Søndag,Styczeń,niedziela,Janeiro,Domingo,Январь,Воскресенье,一月,星期日,Januari,Söndag,一月,星期日,มกราคม,อาทิตย์
20130107,2013-01-07 00:00:00.0,201301,1,37,20131,1,2013,2016,2,7,31,7,2,2,2,January,Monday,Januar,Montag,Janvier,Lundi,1 月,月曜日,Leden,Pondělí,Januar,Mandag,Ιανουάριος,Δευτέρα,Enero,Lunes,Tammikuu,maanantai,Január,Hétfő,Januari,Senin,Gennaio,Lunedì,1월,월요일,Januari,Isnin,januari,maandag,Januar,Mandag,Styczeń,poniedziałek,Janeiro,Segunda-feira,Январь,Понедельник,一月,星期一,Januari,Måndag,一月,星期一,มกราคม,จันทร์
